Time,Control Signal,Human_stretch_sensor,Human_contact_sensor,Robot_stretch_sensor,Robot_contact_sensor
310.7238464,-3,64548,182,64518,64550
310.7539062,-3,64548,182,64518,64550
310.8424683,-3,64548,183,64518,64552
310.8576965,-3,64548,183,64518,64552
310.9669189,-3,64548,184,64518,64554
311.0169983,-3,64548,184,64519,64554
311.0799866,-3,64547,185,64518,64555
311.1170044,-3,64547,185,64519,64555
311.1944275,-3,64543,185,64519,64557
311.2169495,-3,64547,185,64519,64557
311.3080139,-3,64547,186,64520,64557
311.3214111,-3,64547,186,64520,64557
311.4328613,-3,64547,186,64519,64559
311.4829407,-3,64547,186,64520,64559
311.5436707,-3,64547,187,64520,64560
311.5829468,-3,64547,186,64520,64560
311.6669312,-3,64547,187,64520,64561
311.6829224,-3,64547,187,64520,64561
311.7793579,-3,64547,188,64520,64562
311.7922974,-3,64547,188,64520,64562
311.9039917,-3,64547,188,64521,64563
311.954071,-3,64547,188,64521,64563
312.0126038,-3,64547,188,64521,64563
312.0540771,-3,64547,188,64520,64564
312.1290894,-3,64547,188,64521,64565
312.1540527,-3,64548,188,64521,64565
312.2433167,-3,64547,189,64521,64565
312.256897,-3,64547,189,64521,64565
312.3705444,-3,64547,189,64521,64566
312.4205933,-3,64547,189,64522,64566
312.4706116,-3,64546,188,64522,64566
312.5205994,-3,64547,189,64522,64566
312.5827026,-3,64547,189,64522,64567
312.6206055,-3,64547,190,64522,64567
312.699707,-3,64547,190,64523,64568
312.7206116,-3,64547,190,64523,64568
312.8171082,-3,64547,190,64523,64568
312.8319397,-3,64547,189,64523,64568
312.9362793,-3,64548,190,64523,64569
312.9863586,-3,64547,190,64523,64568
313.0470276,-3,64547,191,64523,64569
313.0863342,-3,64547,191,64523,64570
313.15802,-3,64548,191,64523,64570
313.1863708,-3,64548,192,64523,64570
313.2735291,-3,64547,192,64524,64571
313.2874146,-3,64548,192,64523,64571
313.4005737,-3,64548,192,64524,64571
313.4506226,-3,64548,192,64524,64571
313.5023499,-3,64549,192,64524,64571
313.5506287,-3,64548,192,64523,64572
313.6145325,-3,64547,192,64524,64571
313.6506348,-3,64547,192,64524,64572
313.730011,-3,64547,192,64524,64572
313.7506104,-3,64547,192,64524,64572
313.8479004,-3,64547,193,64524,64573
313.8619385,-3,64547,193,64524,64573
313.975708,-3,64547,193,64524,64573
314.0257874,-3,64547,193,64524,64573
314.0778809,-3,64547,193,64524,64574
314.1257935,-3,64547,193,64523,64574
314.1950684,-3,64547,193,64524,64574
314.225769,-3,64547,193,64524,64574
314.3128357,-3,64548,194,64524,64574
314.3273315,-3,64548,193,64524,64574
314.4301147,-3,64547,193,64524,64575
314.4801636,-3,64547,194,64524,64575
314.5415649,-3,64546,194,64524,64575
314.5801697,-3,64547,194,64524,64576
314.6841736,-3,64547,194,64524,64576
314.7342224,-3,64548,194,64524,64576
314.8005371,-3,64548,194,64524,64577
314.8342285,-3,64548,194,64524,64576
314.9155273,-3,64548,194,64524,64577
314.9342346,-3,64548,194,64525,64577
315.031311,-3,64548,195,64525,64577
315.0454712,-3,64547,195,64524,64577
315.1663208,-3,64547,195,64525,64578
315.2163696,-3,64547,195,64525,64578
315.2731018,-3,64547,195,64525,64578
315.3163757,-3,64547,195,64525,64578
315.3912659,-3,64548,195,64525,64578
315.4163818,-3,64547,195,64525,64578
315.5028687,-3,64547,195,64525,64579
315.516571,-3,64547,195,64525,64579
315.631134,-3,64548,195,64525,64579
315.6811829,-3,64548,195,64525,64580
315.7420044,-3,64548,195,64525,64579
315.781189,-3,64548,195,64525,64579
315.8558655,-3,64548,195,64525,64579
315.8811951,-3,64548,195,64525,64580
315.9707642,-3,64548,196,64525,64580
315.9850159,-3,64548,195,64525,64580
316.0959473,-3,64548,196,64525,64580
316.1460266,-3,64548,196,64525,64580
316.2016296,-3,64548,196,64526,64580
316.2460327,-3,64548,196,64527,64581
316.3200684,-3,64548,196,64525,64580
316.3460388,-3,64548,196,64525,64581
316.43396,-3,64548,196,64525,64581
316.4465942,-3,64547,196,64526,64581
316.5617065,-3,64548,196,64525,64580
316.6117554,-3,64548,196,64526,64580
316.6654663,-3,64548,196,64525,64581
316.7117615,-3,64548,196,64525,64581
316.7807007,-3,64547,196,64526,64581
316.8117981,-3,64548,196,64526,64581
316.90271,-3,64548,196,64526,64582
316.9161987,-3,64548,196,64526,64582
317.0293274,-3,64548,196,64526,64582
317.0794067,-3,64548,196,64526,64582
317.1388245,-3,64548,196,64526,64582
317.1793823,-3,64548,195,64526,64582
317.2532349,-3,64547,197,64526,64582
317.2793579,-3,64547,197,64526,64582
317.3707886,-3,64548,197,64526,64583
317.3851929,-3,64547,196,64526,64583
317.4985352,-3,64548,197,64526,64583
317.548584,-3,64548,197,64526,64583
317.6044312,-3,64548,197,64526,64583
317.6485901,-3,64548,197,64525,64583
317.7213135,-3,64548,197,64526,64583
317.7485962,-3,64548,197,64526,64584
317.8366089,-3,64548,197,64527,64584
317.8502197,-3,64547,197,64526,64584
317.9628296,-3,64548,197,64526,64584
318.0128784,-3,64548,197,64526,64584
318.0673523,-3,64548,197,64526,64584
318.1128845,-3,64548,197,64526,64584
318.1827698,-3,64548,197,64526,64584
318.2129211,-3,64548,197,64526,64584
318.2975159,-3,64548,197,64526,64585
318.3138733,-3,64548,198,64526,64585
318.4122925,-3,64548,197,64526,64585
318.4273682,-3,64548,197,64526,64584
318.5307312,-3,64548,198,64526,64585
318.58078,-3,64548,198,64526,64585
318.6420898,-3,64547,198,64526,64586
318.6808167,-3,64548,198,64526,64586
318.7588501,-3,64548,198,64527,64586
318.7807617,-3,64548,198,64527,64586
318.8733826,-3,64548,198,64526,64586
318.8871765,-3,64548,198,64526,64586
318.9994507,-3,64548,198,64527,64586
319.04953,-3,64547,198,64526,64586
319.107605,-3,64606,198,64527,64586
319.1495056,-3,64573,198,64527,64586
319.2261047,-3,64549,198,64527,64586
319.2495117,-3,64548,198,64528,64587
319.3457947,-3,64548,198,64527,64587
319.3594666,-3,64548,198,64527,64587
319.4631958,-3,64548,198,64527,64587
319.5132751,-3,64548,198,64527,64587
319.5765686,-3,64548,198,64527,64587
319.6132812,-3,64548,198,64527,64588
319.6926575,-3,64548,198,64527,64588
319.7132568,-3,64548,198,64527,64588
319.8059692,-3,64548,198,64527,64588
319.8205566,-3,64548,198,64527,64587
319.9282227,-3,64548,198,64527,64588
319.9782715,-3,64548,198,64527,64588
320.0427856,-3,64548,198,64527,64588
320.0782776,-3,64548,198,64527,64588
320.1885986,-3,64549,198,64527,64588
320.238678,-3,64548,198,64527,64589
320.3042297,-3,64548,198,64528,64589
320.3386536,-3,64548,198,64527,64589
320.4199524,-3,64548,198,64527,64589
320.4386597,-3,64548,198,64527,64586
320.5361938,-3,64548,199,64527,64589
320.5511475,-3,64548,199,64527,64589
320.6529236,-3,64548,198,64527,64588
320.7029724,-3,64548,199,64527,64589
320.7666321,-3,64548,199,64527,64589
320.8029785,-3,64548,199,64527,64589
320.8875732,-3,64548,199,64527,64590
320.9029846,-3,64548,199,64527,64590
321.0073242,-3,64548,199,64527,64590
321.0574036,-3,64548,199,64527,64590
321.1229858,-3,64548,199,64527,64590
321.1579285,-3,64548,199,64527,64590
321.241394,-3,64548,199,64527,64590
321.2573853,-3,64548,199,64527,64590
321.3627625,-3,64548,199,64527,64590
321.4128113,-3,64548,199,64527,64591
321.4743042,-3,64548,199,64527,64590
321.5128174,-3,64548,199,64527,64591
321.5953674,-3,64548,199,64527,64591
321.6128235,-3,64548,200,64528,64591
321.7075806,-3,64548,197,64527,64591
321.7216187,-3,64548,199,64527,64591
321.8355103,-3,64547,199,64527,64591
321.8855591,-3,64548,200,64528,64591
321.941864,-3,64548,200,64527,64592
321.9855652,-3,64548,200,64528,64591
322.0567627,-3,64548,200,64527,64591
322.0855713,-3,64548,200,64527,64591
322.1708069,-3,64548,200,64528,64591
322.1855469,-3,64548,200,64528,64592
322.2924805,-3,64548,200,64528,64591
322.3425293,-3,64548,200,64528,64591
322.4015198,-3,64548,200,64528,64591
322.4425354,-3,64548,200,64528,64592
322.5195007,-3,64548,200,64528,64592
322.5425415,-3,64548,200,64528,64592
322.6375427,-3,64548,200,64528,64592
322.6517639,-3,64548,200,64527,64592
322.7669983,-3,64548,200,64528,64592
322.8170776,-3,64548,200,64527,64592
322.878418,-3,64548,200,64528,64592
322.9191895,-3,64548,200,64528,64592
322.9916382,-3,64548,200,64528,64592
323.0170898,-3,64548,200,64528,64592
323.1100464,-3,64548,200,64528,64592
323.1235352,-3,64548,200,64528,64592
323.2440491,-3,64547,200,64528,64592
323.2940979,-3,64548,200,64528,64592
323.3508606,-3,64548,200,64528,64593
323.394104,-3,64548,200,64528,64593
323.4654541,-3,64548,200,64528,64593
323.4941406,-3,64549,200,64528,64593
323.583313,-3,64548,200,64528,64593
323.597168,-3,64548,200,64528,64593
323.7031555,-3,64548,200,64528,64593
323.7533264,-3,73,201,64528,64593
323.815155,-2.859289169,64569,201,64528,64593
323.8532104,-3,64558,201,64528,64593
323.9296265,-3,64548,201,64528,64594
323.9532166,-3,64548,200,64528,64594
324.0537109,-3,64548,200,64529,64594
324.1037903,-3,64548,200,64528,64594
324.1797791,-3,64548,201,64528,64594
324.2037659,-3,64548,201,64528,64594
324.3018799,-3,64548,200,64529,64594
324.3153687,-3,64549,201,64528,64594
324.4291992,-3,64548,201,64528,64594
324.479248,-3,64547,200,64528,64594
324.5373535,-3,64548,201,64528,64594
324.5792847,-3,64548,201,64528,64594
324.6558838,-3,64550,200,64528,64594
324.679718,-3,64548,200,64528,64595
324.7723999,-3,64548,200,64529,64595
324.7866211,-3,64548,200,64529,64595
324.9025574,-3,64548,201,64529,64595
324.9526062,-3,64547,201,64529,64595
325.0101929,-3,64548,200,64529,64595
325.0526123,-3,64549,200,64528,64595
325.1315308,-3,64548,200,64529,64595
325.1525879,-3,64548,200,64529,64595
325.2442932,-3,64548,200,64529,64595
325.2582092,-3,64548,200,64529,64595
325.3753357,-3,64548,200,64529,64596
325.425415,-3,64548,200,64529,64595
325.4882812,-3,64548,200,64529,64595
325.5284119,-3,64548,200,64529,64596
325.6103516,-3,64548,200,64529,64596
325.6253967,-3,64548,201,64529,64596
325.7345276,-3,64548,200,64529,64596
325.7845764,-3,64548,204,64529,64596
325.8460083,-3,64548,201,64529,64596
325.884613,-3,64548,201,64529,64596
325.9608459,-3,64548,201,64528,64596
325.9846191,-3,64549,201,64529,64596
326.0809326,-3,64549,201,64529,64596
326.094574,-3,64549,201,64529,64596
326.204071,-3,64549,201,64529,64596
326.2541809,-3,64549,201,64529,64597
326.3136597,-3,64548,201,64529,64597
326.3541565,-3,64549,201,64529,64597
326.4397278,-3,64549,201,64529,64596
326.4543457,-3,64549,201,64529,64596
326.5711975,-3,64549,201,64529,64597
326.6212769,-3,64549,201,64529,64597
326.682251,-3,64549,201,64529,64597
326.7212524,-3,64549,201,64529,64597
326.8034058,-3,64548,201,64529,64597
326.8212585,-3,64548,201,64529,64597
326.9194336,-3,64549,201,64529,64597
326.9342041,-3,64548,201,64529,64597
327.0555115,-3,64548,201,64529,64597
